zip,city,state_short,state_long,county,country,timezone
20419,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20420,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20421,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20422,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20423,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20424,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20425,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20426,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20427,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20428,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20429,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20431,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20433,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20434,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20435,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20436,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20437,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20439,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20440,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20441,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20442,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20444,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20447,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20451,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20453,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20456,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20460,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20463,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20468,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20469,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20470,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20472,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20500,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20501,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20502,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20503,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20504,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20505,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20506,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20507,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20508,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20509,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20510,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20511,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20515,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20520,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20521,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20522,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20523,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20524,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20525,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20526,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20527,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20528,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20529,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20530,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20531,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20533,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20534,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20535,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20536,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20537,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20538,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20539,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20540,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20541,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20542,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20543,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20544,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20546,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
20547,Washington,DC,District of Columbia,District of Columbia,United States of America,America/New_York
